index,title,crate,raw_path_repr,normalized_path,reason,error
16004,Tempted To Touch (ZIGGY & Mr Bermuda Remix) DJ CITY EXCLUSIVE,2023 Events%%ECS AP,'Users/diora/Downloads/Tempted To Touch (ZIGGY & Mr Bermuda Remix) DJ CITY EXCLUSIVE.mp3',/Users/diora/Downloads/Tempted To Touch (ZIGGY & Mr Bermuda Remix) DJ CITY EXCLUSIVE.mp3,file_not_found,
16009,Salaam Namaste (Dhol Mix) (Salaam Namaste),2023 Events%%ECS AP,'Users/diora/Downloads/Salaam Namaste (Dhol Mix) (Salaam Namaste).mp3',/Users/diora/Downloads/Salaam Namaste (Dhol Mix) (Salaam Namaste).mp3,file_not_found,
16013,MITRA DEY HAAT FARKAY - J-NAS FT. D.S.I,2023 Events%%ECS AP,'Users/diora/Downloads/MITRA DEY HAAT FARKAY - J-NAS FT. D.S.I.mp3',/Users/diora/Downloads/MITRA DEY HAAT FARKAY - J-NAS FT. D.S.I.mp3,file_not_found,
16014,Bad Bunny X Usher - Yeah X Titi me pregunto (ADRUKID Private Mashup),2023 Events%%ECS AP,'Users/diora/Downloads/Bad Bunny X Usher - Yeah X Titi me pregunto (ADRUKID Private Mashup).mp3',/Users/diora/Downloads/Bad Bunny X Usher - Yeah X Titi me pregunto (ADRUKID Private Mashup).mp3,file_not_found,
16015,Khwaab Dekhe (Mombhatoon Mix) - DJ Shreya x DJ Sarfraz,2023 Events%%ECS AP,'Users/diora/Downloads/Khwaab Dekhe (Mombhatoon Mix) - DJ Shreya x DJ Sarfraz.mp3',/Users/diora/Downloads/Khwaab Dekhe (Mombhatoon Mix) - DJ Shreya x DJ Sarfraz.mp3,file_not_found,
16019,Sean Paul - Temperature (Dj Frequency X Remix) (Dj Santtos Club Edit),2023 Events%%ECS AP,'Users/diora/Downloads/Sean Paul - Temperature (Dj Frequency X Remix) (Dj Santtos Club Edit).mp3',/Users/diora/Downloads/Sean Paul - Temperature (Dj Frequency X Remix) (Dj Santtos Club Edit).mp3,file_not_found,
16020,AP Dhillon - Insane (DJ Ravish  DJ Chico Club Mix),2023 Events%%ECS AP,'Users/diora/Downloads/AP Dhillon - Insane (DJ Ravish  DJ Chico Club Mix).mp3',/Users/diora/Downloads/AP Dhillon - Insane (DJ Ravish  DJ Chico Club Mix).mp3,file_not_found,
16022,01. Muqabla Muqabla,2023 Events%%ECS AP,'Users/diora/Downloads/01. Muqabla Muqabla.mp3',/Users/diora/Downloads/01. Muqabla Muqabla.mp3,file_not_found,
16023,El Alfa El Jefe ft Darell ft Noriel - 4K  (Audio Oficial),2023 Events%%ECS AP,'Users/diora/Downloads/El Alfa El Jefe ft Darell ft Noriel - 4K  (Audio Oficial).mp3',/Users/diora/Downloads/El Alfa El Jefe ft Darell ft Noriel - 4K  (Audio Oficial).mp3,file_not_found,
16024,Jhalak Dikhlaja (Remx) (Aksar),2023 Events%%ECS AP,'Users/diora/Downloads/Jhalak Dikhlaja (Remx) (Aksar).mp3',/Users/diora/Downloads/Jhalak Dikhlaja (Remx) (Aksar).mp3,file_not_found,
16025,Jee Karda Singh Is Kinng 320 Kbps,2023 Events%%ECS AP,'Users/diora/Downloads/Jee Karda Singh Is Kinng 320 Kbps.mp3',/Users/diora/Downloads/Jee Karda Singh Is Kinng 320 Kbps.mp3,file_not_found,
16027,"Lil Baby, Gunna - Drip Too Hard (DJ Scene Move Ya Body Edit) (Clean)",2023 Events%%ECS AP,"'Users/diora/Downloads/Lil Baby, Gunna - Drip Too Hard (DJ Scene Move Ya Body Edit) (Clean).mp3'","/Users/diora/Downloads/Lil Baby, Gunna - Drip Too Hard (DJ Scene Move Ya Body Edit) (Clean).mp3",file_not_found,
16028,Chammak Challo (DJMattz Drill Remix),2023 Events%%ECS AP,'Users/diora/Downloads/Chammak Challo (DJMattz Drill Remix).mp3',/Users/diora/Downloads/Chammak Challo (DJMattz Drill Remix).mp3,file_not_found,
16031,DJ Khaled - All I Do Is Win (Playmoor Intro),2023 Events%%ECS AP,'Users/diora/Downloads/DJ Khaled - All I Do Is Win (Playmoor Intro).mp3',/Users/diora/Downloads/DJ Khaled - All I Do Is Win (Playmoor Intro).mp3,file_not_found,
16032,Bottoms Up (feat. Nicki Minaj),2023 Events%%ECS AP,'Users/diora/Downloads/Bottoms Up (feat. Nicki Minaj).mp3',/Users/diora/Downloads/Bottoms Up (feat. Nicki Minaj).mp3,file_not_found,
16033,Drake - Headlines (Explicit),2023 Events%%ECS AP,'Users/diora/Downloads/Drake - Headlines (Explicit).mp3',/Users/diora/Downloads/Drake - Headlines (Explicit).mp3,file_not_found,
16034,Up All Night,2023 Events%%ECS AP,'Users/diora/Downloads/Up All Night.mp3',/Users/diora/Downloads/Up All Night.mp3,file_not_found,
16035,Over,2023 Events%%ECS AP,'Users/diora/Downloads/Over.mp3',/Users/diora/Downloads/Over.mp3,file_not_found,
16037,Dance (A),2023 Events%%ECS AP,'Users/diora/Downloads/Dance (A).mp3',/Users/diora/Downloads/Dance (A).mp3,file_not_found,
16038,Cardi B - Up [Official Audio],2023 Events%%ECS AP,'Users/diora/Downloads/Cardi B - Up [Official Audio].mp3',/Users/diora/Downloads/Cardi B - Up [Official Audio].mp3,file_not_found,
16039,DAS JA - DJ SANJ FT. LEHMBER HUSSAINPURI - OFFICIAL HD VIDEO,2023 Events%%ECS AP,'Users/diora/Downloads/DAS JA - DJ SANJ FT. LEHMBER HUSSAINPURI - OFFICIAL HD VIDEO.mp3',/Users/diora/Downloads/DAS JA - DJ SANJ FT. LEHMBER HUSSAINPURI - OFFICIAL HD VIDEO.mp3,file_not_found,
16040,Mob Ties,2023 Events%%ECS AP,'Users/diora/Downloads/Mob Ties.mp3',/Users/diora/Downloads/Mob Ties.mp3,file_not_found,
16041,Kajra Re (Bunty Aur Babli),2023 Events%%ECS AP,'Users/diora/Downloads/Kajra Re (Bunty Aur Babli).mp3',/Users/diora/Downloads/Kajra Re (Bunty Aur Babli).mp3,file_not_found,
16043,Where Da Party At Ft Radical One (Bembé Mix),2023 Events%%ECS AP,'Users/diora/Downloads/Where Da Party At Ft Radical One (Bembé Mix).mp3',/Users/diora/Downloads/Where Da Party At Ft Radical One (Bembé Mix).mp3,file_not_found,
16044,38 - Radio - Diljit Dosanjh - Dj NsD,2023 Events%%ECS AP,'Users/diora/Downloads/38 - Radio - Diljit Dosanjh - Dj NsD.mp3',/Users/diora/Downloads/38 - Radio - Diljit Dosanjh - Dj NsD.mp3,file_not_found,
16046,Jason Derulo - Tip Toe (Chick Flix Bootleg)[Chick Flix Ultimate 2017 Pack],2023 Events%%ECS AP,'Users/diora/Downloads/Jason Derulo - Tip Toe (Chick Flix Bootleg)[Chick Flix Ultimate 2017 Pack].mp3',/Users/diora/Downloads/Jason Derulo - Tip Toe (Chick Flix Bootleg)[Chick Flix Ultimate 2017 Pack].mp3,file_not_found,
16048,"I Need A Girl With Lemonade (Raphael Nuevo & Sir Gio Refix) _supported by La Fuente, Diplo & co_",2023 Events%%ECS AP,"'Users/diora/Downloads/I Need A Girl With Lemonade (Raphael Nuevo & Sir Gio Refix) _supported by La Fuente, Diplo & co_.mp3'","/Users/diora/Downloads/I Need A Girl With Lemonade (Raphael Nuevo & Sir Gio Refix) _supported by La Fuente, Diplo & co_.mp3",file_not_found,
16049,"Farruko, Victor Cardenas, Dj Adoni - El Incomprendido (Official Video)",2023 Events%%ECS AP,"'Users/diora/Downloads/Farruko, Victor Cardenas, Dj Adoni - El Incomprendido (Official Video).mp3'","/Users/diora/Downloads/Farruko, Victor Cardenas, Dj Adoni - El Incomprendido (Official Video).mp3",file_not_found,
16053,OFFICIAL Abhi Toh Party Shuru Hui Hai (REMIX) by DJ CHETAS  DJ NYK,2023 Events%%ECS AP,'Users/diora/Downloads/OFFICIAL Abhi Toh Party Shuru Hui Hai (REMIX) by DJ CHETAS  DJ NYK.mp3',/Users/diora/Downloads/OFFICIAL Abhi Toh Party Shuru Hui Hai (REMIX) by DJ CHETAS  DJ NYK.mp3,file_not_found,
16057,ASAP Ferg x Suyano  - Work Bomblcat (Baha Men Hype Intro),2023 Events%%ECS AP,'Users/diora/Downloads/ASAP Ferg x Suyano  - Work Bomblcat (Baha Men Hype Intro) .mp3',/Users/diora/Downloads/ASAP Ferg x Suyano  - Work Bomblcat (Baha Men Hype Intro) .mp3,file_not_found,
16058,flo-rida-ft-t-pain-vs-smack-low-rivas-39-bum-bum-39-edit-ck-exclusive-scloudtomp3downloader.com,2023 Events%%ECS AP,'Users/diora/Downloads/flo-rida-ft-t-pain-vs-smack-low-rivas-39-bum-bum-39-edit-ck-exclusive-scloudtomp3downloader.com.mp3',/Users/diora/Downloads/flo-rida-ft-t-pain-vs-smack-low-rivas-39-bum-bum-39-edit-ck-exclusive-scloudtomp3downloader.com.mp3,file_not_found,
16060,Pepas Aura edit,2023 Events%%ECS AP,'Users/diora/Desktop/Band Baaja/DJ AURA/Pepas Aura edit Project/Pepas Aura edit.wav',/Users/diora/Desktop/Band Baaja/DJ AURA/Pepas Aura edit Project/Pepas Aura edit.wav,file_not_found,
16062,"Nicki Minaj - Truffle Butter (Audio) ft. Drake, Lil Wayne",2023 Events%%ECS AP,"'Users/diora/Downloads/Nicki Minaj - Truffle Butter (Audio) ft. Drake, Lil Wayne.mp3'","/Users/diora/Downloads/Nicki Minaj - Truffle Butter (Audio) ft. Drake, Lil Wayne.mp3",file_not_found,
16063,Bodak Yellow,2023 Events%%ECS AP,'Users/diora/Downloads/Bodak Yellow.mp3',/Users/diora/Downloads/Bodak Yellow.mp3,file_not_found,
16064,Tyga Feat. Ozuna - Ayy Macarena (Da Phonk & Luis R Reggaeton Remix) [FREE DOWNLOAD],2023 Events%%ECS AP,'Users/diora/Downloads/Tyga Feat. Ozuna - Ayy Macarena (Da Phonk & Luis R Reggaeton Remix) [FREE DOWNLOAD].mp3',/Users/diora/Downloads/Tyga Feat. Ozuna - Ayy Macarena (Da Phonk & Luis R Reggaeton Remix) [FREE DOWNLOAD].mp3,file_not_found,
16065,Rihanna - Work (Ft.  Drake) (Jason Imanuel Dancehall Bootleg),2023 Events%%ECS AP,'Users/diora/Downloads/Rihanna - Work (Ft.  Drake) (Jason Imanuel Dancehall Bootleg).mp3',/Users/diora/Downloads/Rihanna - Work (Ft.  Drake) (Jason Imanuel Dancehall Bootleg).mp3,file_not_found,
16066,Give Me Everything (ZIGGY & Replay M Remix),2023 Events%%ECS AP,'Users/diora/Downloads/Give Me Everything (ZIGGY & Replay M Remix).mp3',/Users/diora/Downloads/Give Me Everything (ZIGGY & Replay M Remix).mp3,file_not_found,
16067,Lil Wayne - Lollipop (BADER AFRO FLIP),2023 Events%%ECS AP,'Users/diora/Downloads/Lil Wayne - Lollipop (BADER AFRO FLIP).mp3',/Users/diora/Downloads/Lil Wayne - Lollipop (BADER AFRO FLIP).mp3,file_not_found,
16068,"Daddy Yankee Ft. Becky G, Bad Bunny, Natti Natasha - Dura (Bruno Torres Remix)",2023 Events%%ECS AP,"'Users/diora/Downloads/Daddy Yankee Ft. Becky G, Bad Bunny, Natti Natasha - Dura (Bruno Torres Remix).mp3'","/Users/diora/Downloads/Daddy Yankee Ft. Becky G, Bad Bunny, Natti Natasha - Dura (Bruno Torres Remix).mp3",file_not_found,
16069,Jay-Z ft Alicia Keys - Empire State Of Mind (ZIGGY Remix),2023 Events%%ECS AP,'Users/diora/Downloads/Jay-Z ft Alicia Keys - Empire State Of Mind (ZIGGY Remix).mp3',/Users/diora/Downloads/Jay-Z ft Alicia Keys - Empire State Of Mind (ZIGGY Remix).mp3,file_not_found,
16070,Miley Cyrus - Party in the U.S.A - (ZIGGY Remix) DJ CITY RECORD POOL EXCLUSIVE,2023 Events%%ECS AP,'Users/diora/Downloads/Miley Cyrus - Party in the U.S.A - (ZIGGY Remix) DJ CITY RECORD POOL EXCLUSIVE.mp3',/Users/diora/Downloads/Miley Cyrus - Party in the U.S.A - (ZIGGY Remix) DJ CITY RECORD POOL EXCLUSIVE.mp3,file_not_found,
16071,LOCO CONTIGO (STIEKZ & KELLY ROSS REMIX),2023 Events%%ECS AP,'Users/diora/Downloads/LOCO CONTIGO (STIEKZ & KELLY ROSS REMIX).mp3',/Users/diora/Downloads/LOCO CONTIGO (STIEKZ & KELLY ROSS REMIX).mp3,file_not_found,
16072,Replay (GOLDDIGGER$ Bootleg),2023 Events%%ECS AP,'Users/diora/Downloads/Replay (GOLDDIGGER$ Bootleg).mp3',/Users/diora/Downloads/Replay (GOLDDIGGER$ Bootleg).mp3,file_not_found,
16073,Justin Bieber - Sorry (Robin Roij Remix) DJ CITY EXCLUSIVE,2023 Events%%ECS AP,'Users/diora/Downloads/Justin Bieber - Sorry (Robin Roij Remix) DJ CITY EXCLUSIVE.mp3',/Users/diora/Downloads/Justin Bieber - Sorry (Robin Roij Remix) DJ CITY EXCLUSIVE.mp3,file_not_found,
16074,50 Cent - Candy Shop (Naffz Bootleg),2023 Events%%ECS AP,'Users/diora/Downloads/50 Cent - Candy Shop (Naffz Bootleg).mp3',/Users/diora/Downloads/50 Cent - Candy Shop (Naffz Bootleg).mp3,file_not_found,
16075,I'm Good (ZIGGY & Fresh Coast remix),2023 Events%%ECS AP,"""Users/diora/Downloads/I'm Good (ZIGGY & Fresh Coast remix).mp3""",/Users/diora/Downloads/I'm Good (ZIGGY & Fresh Coast remix).mp3,file_not_found,
16076,Flo Rida - Low (Kruzo Remix),2023 Events%%ECS AP,'Users/diora/Downloads/Flo Rida - Low (Kruzo Remix).mp3',/Users/diora/Downloads/Flo Rida - Low (Kruzo Remix).mp3,file_not_found,
16077,Dynamite (Alpha Party Bootleg),2023 Events%%ECS AP,'Users/diora/Downloads/Dynamite (Alpha Party Bootleg).mp3',/Users/diora/Downloads/Dynamite (Alpha Party Bootleg).mp3,file_not_found,
16078,Drake - Massive (DEAN Remix),2023 Events%%ECS AP,'Users/diora/Downloads/Drake - Massive (DEAN Remix).mp3',/Users/diora/Downloads/Drake - Massive (DEAN Remix).mp3,file_not_found,
16079,Nicki Minaj - Super Freaky Girl (Vunzige Deuntjes Soundsystem Touch),2023 Events%%ECS AP,'Users/diora/Downloads/Nicki Minaj - Super Freaky Girl (Vunzige Deuntjes Soundsystem Touch).mp3',/Users/diora/Downloads/Nicki Minaj - Super Freaky Girl (Vunzige Deuntjes Soundsystem Touch).mp3,file_not_found,
16080,Kanye West - Mercy (BADER AFRO FLIP),2023 Events%%ECS AP,'Users/diora/Downloads/Kanye West - Mercy (BADER AFRO FLIP).mp3',/Users/diora/Downloads/Kanye West - Mercy (BADER AFRO FLIP).mp3,file_not_found,
16081,Central Cee - Dojacat (JERRIH X DJ MBA Remix),2023 Events%%ECS AP,'Users/diora/Downloads/Central Cee - Dojacat (JERRIH X DJ MBA Remix).mp3',/Users/diora/Downloads/Central Cee - Dojacat (JERRIH X DJ MBA Remix).mp3,file_not_found,
16083,Patiala Peg (Remix) - DJ Dackton,2023 Events%%ECS AP,'Users/diora/Downloads/Patiala Peg (Remix) - DJ Dackton.mp3',/Users/diora/Downloads/Patiala Peg (Remix) - DJ Dackton.mp3,file_not_found,
16084,Panjeba (Twinbeatz Remix),2023 Events%%ECS AP,'Users/diora/Downloads/Panjeba (Twinbeatz Remix).mp3',/Users/diora/Downloads/Panjeba (Twinbeatz Remix).mp3,file_not_found,
16085,AP Dhillon - Excuses (DJ Ravish  DJ Chico Club Mix),2023 Events%%ECS AP,'Users/diora/Downloads/AP Dhillon - Excuses (DJ Ravish  DJ Chico Club Mix).mp3',/Users/diora/Downloads/AP Dhillon - Excuses (DJ Ravish  DJ Chico Club Mix).mp3,file_not_found,
16086,Schedule (Remix) - DJ OPPOZIT,2023 Events%%ECS AP,'Users/diora/Downloads/Schedule (Remix) - DJ OPPOZIT.mp3',/Users/diora/Downloads/Schedule (Remix) - DJ OPPOZIT.mp3,file_not_found,
16087,Pyar Karke - Pyar Ke Side Effects - Every Body On Dance Floor - 3,2023 Events%%ECS AP,'Users/diora/Downloads/Pyar Karke - Pyar Ke Side Effects - Every Body On Dance Floor - 3.mp3',/Users/diora/Downloads/Pyar Karke - Pyar Ke Side Effects - Every Body On Dance Floor - 3.mp3,file_not_found,
16088,Best I Ever Had,2023 Events%%ECS AP,'Users/diora/Downloads/Best I Ever Had.mp3',/Users/diora/Downloads/Best I Ever Had.mp3,file_not_found,
16089,Started From the Bottom,2023 Events%%ECS AP,'Users/diora/Downloads/Started From the Bottom.mp3',/Users/diora/Downloads/Started From the Bottom.mp3,file_not_found,
16090,Problem (ZIGGY Remix),2023 Events%%ECS AP,'Users/diora/Downloads/Problem (ZIGGY Remix).mp3',/Users/diora/Downloads/Problem (ZIGGY Remix).mp3,file_not_found,
16091,Rather Be x Yes Indeed x Circles x Know No Better Remix,2023 Events%%ECS AP,'Users/diora/Downloads/Rather Be x Yes Indeed x Circles x Know No Better Remix.mp3',/Users/diora/Downloads/Rather Be x Yes Indeed x Circles x Know No Better Remix.mp3,file_not_found,
16094,"J Balvin ft Skrillex-In Da Getto Remix-DJ MAG-(Guaracha,Zapateo,Aleteo) 🔥🔥",2023 Events%%ECS AP,"'Users/diora/Downloads/J Balvin ft Skrillex-In Da Getto Remix-DJ MAG-(Guaracha,Zapateo,Aleteo) 🔥🔥.mp3'","/Users/diora/Downloads/J Balvin ft Skrillex-In Da Getto Remix-DJ MAG-(Guaracha,Zapateo,Aleteo) 🔥🔥.mp3",file_not_found,
16095,Remy Boyz - My Way RMX Ft. Drake,2023 Events%%ECS AP,'Users/diora/Downloads/Remy Boyz - My Way RMX Ft. Drake.mp3',/Users/diora/Downloads/Remy Boyz - My Way RMX Ft. Drake.mp3,file_not_found,
16096,Hold That Heat,2023 Events%%ECS AP,'Users/diora/Downloads/Hold That Heat.mp3',/Users/diora/Downloads/Hold That Heat.mp3,file_not_found,
16097,Travis Scott X Avicii - Butterfly Effect X Levels (Switch Disco Edit),2023 Events%%ECS AP,'Users/diora/Downloads/Travis Scott X Avicii - Butterfly Effect X Levels (Switch Disco Edit).mp3',/Users/diora/Downloads/Travis Scott X Avicii - Butterfly Effect X Levels (Switch Disco Edit).mp3,file_not_found,
16099,Love Sosa,2023 Events%%ECS AP,'Users/diora/Downloads/Love Sosa.mp3',/Users/diora/Downloads/Love Sosa.mp3,file_not_found,
16101,Bijlee Bijlee X Lemonade Mashup - DJ Shadow Dubai x DJ Joel Mashup(AllDjsMashup.Com),2023 Events%%ECS AP,'Users/diora/Downloads/Bijlee Bijlee X Lemonade Mashup - DJ Shadow Dubai x DJ Joel Mashup(AllDjsMashup.Com).mp3',/Users/diora/Downloads/Bijlee Bijlee X Lemonade Mashup - DJ Shadow Dubai x DJ Joel Mashup(AllDjsMashup.Com).mp3,file_not_found,
16104,Drink (Extended Dirty),2023 Events%%ECS AP,'Users/diora/Downloads/Drink (Extended Dirty).mp3',/Users/diora/Downloads/Drink (Extended Dirty).mp3,file_not_found,
16105,Ni Nachleh Ft Spyder (Imran Khan),2023 Events%%ECS AP,'Users/diora/Downloads/Ni Nachleh Ft Spyder (Imran Khan).mp3',/Users/diora/Downloads/Ni Nachleh Ft Spyder (Imran Khan).mp3,file_not_found,
16106,DJ Chetas - Baby Doll vs Jungla (Mashup) (hearthis.at),2023 Events%%ECS AP,'Users/diora/Downloads/DJ Chetas - Baby Doll vs Jungla (Mashup) (hearthis.at).mp3',/Users/diora/Downloads/DJ Chetas - Baby Doll vs Jungla (Mashup) (hearthis.at).mp3,file_not_found,
16107,Martin Garrix - Animals (Original Mix),2023 Events%%ECS AP,'Users/diora/Downloads/Martin Garrix - Animals (Original Mix).mp3',/Users/diora/Downloads/Martin Garrix - Animals (Original Mix).mp3,file_not_found,
16109,05. Bhare Bazaar (Official Remix) DJ Shadow Dubai(RemixMaza.In),2023 Events%%ECS AP,'Users/diora/Downloads/05. Bhare Bazaar (Official Remix) DJ Shadow Dubai(RemixMaza.In).mp3',/Users/diora/Downloads/05. Bhare Bazaar (Official Remix) DJ Shadow Dubai(RemixMaza.In).mp3,file_not_found,
16111,DJ Lucky - Besharam (Remix) _ Promo,2023 Events%%ECS AP,'Users/diora/Downloads/DJ Lucky - Besharam (Remix) _ Promo.mp3',/Users/diora/Downloads/DJ Lucky - Besharam (Remix) _ Promo.mp3,file_not_found,
16112,Dance Pe Chance Vs Party Rock Anthem (Xtreme Bollywood Mashup),2023 Events%%ECS AP,'Users/diora/Downloads/Dance Pe Chance Vs Party Rock Anthem (Xtreme Bollywood Mashup).mp3',/Users/diora/Downloads/Dance Pe Chance Vs Party Rock Anthem (Xtreme Bollywood Mashup).mp3,file_not_found,
16113,Dhoor ( Desi Club Mix) - DJ Ritika Sharma,2023 Events%%ECS AP,'Users/diora/Downloads/Dhoor ( Desi Club Mix) - DJ Ritika Sharma.wav',/Users/diora/Downloads/Dhoor ( Desi Club Mix) - DJ Ritika Sharma.wav,file_not_found,
16114,Ghagra (Remix) - DJ Chetas,2023 Events%%ECS AP,'Users/diora/Downloads/Ghagra (Remix) - DJ Chetas.mp3',/Users/diora/Downloads/Ghagra (Remix) - DJ Chetas.mp3,file_not_found,
16115,05 - Desi Beat (Remix) (Title Track) (Bodyguard) (1),2023 Events%%ECS AP,'Users/diora/Downloads/05 - Desi Beat (Remix) (Title Track) (Bodyguard) (1).mp3',/Users/diora/Downloads/05 - Desi Beat (Remix) (Title Track) (Bodyguard) (1).mp3,file_not_found,
16119,Old Town Ramta Jogi,2023 Events%%ECS AP,'Users/diora/Downloads/Old Town Ramta Jogi.mp3',/Users/diora/Downloads/Old Town Ramta Jogi.mp3,file_not_found,
16120,01 Tunuk tunuk tun - Daler Mehndi - Trap - Dj Tejas,2023 Events%%ECS AP,'Users/diora/Downloads/01 Tunuk tunuk tun - Daler Mehndi - Trap - Dj Tejas.mp3',/Users/diora/Downloads/01 Tunuk tunuk tun - Daler Mehndi - Trap - Dj Tejas.mp3,file_not_found,
16122,zion-y-lennox-ft.daddy-yankee-yo-voy-beatbreaker-vegas-house-remix-scloudtomp3downloader.com,2023 Events%%ECS AP,'Users/diora/Downloads/zion-y-lennox-ft.daddy-yankee-yo-voy-beatbreaker-vegas-house-remix-scloudtomp3downloader.com.mp3',/Users/diora/Downloads/zion-y-lennox-ft.daddy-yankee-yo-voy-beatbreaker-vegas-house-remix-scloudtomp3downloader.com.mp3,file_not_found,
16123,Kid Cudi - Pursuit of Happiness (Joe Maz Remix),2023 Events%%ECS AP,'Users/diora/Downloads/Kid Cudi - Pursuit of Happiness (Joe Maz Remix).mp3',/Users/diora/Downloads/Kid Cudi - Pursuit of Happiness (Joe Maz Remix).mp3,file_not_found,
16124,calvin-harris-ft-ne-yo-vs-dzeko-vs-bonka-let-39-s-go-rivas-electro-house-bootleg-ck-exclusive-scloudtomp3downloader.com,2023 Events%%ECS AP,'Users/diora/Downloads/calvin-harris-ft-ne-yo-vs-dzeko-vs-bonka-let-39-s-go-rivas-electro-house-bootleg-ck-exclusive-scloudtomp3downloader.com.mp3',/Users/diora/Downloads/calvin-harris-ft-ne-yo-vs-dzeko-vs-bonka-let-39-s-go-rivas-electro-house-bootleg-ck-exclusive-scloudtomp3downloader.com.mp3,file_not_found,
16125,kid-cudi-vs-martin-garrix-vs-wux-amp-mrgn-maar-memories-rivas-39-animals-39-2022-vip-edit-dirty-scloudtomp3downloader.com,2023 Events%%ECS AP,'Users/diora/Downloads/kid-cudi-vs-martin-garrix-vs-wux-amp-mrgn-maar-memories-rivas-39-animals-39-2022-vip-edit-dirty-scloudtomp3downloader.com.mp3',/Users/diora/Downloads/kid-cudi-vs-martin-garrix-vs-wux-amp-mrgn-maar-memories-rivas-39-animals-39-2022-vip-edit-dirty-scloudtomp3downloader.com.mp3,file_not_found,
16126,"Drake - Way 2 Sexy ft. Future, Young Thug (Dzeko  Will K Remix)",2023 Events%%ECS AP,"'Users/diora/Downloads/Drake - Way 2 Sexy ft. Future, Young Thug (Dzeko  Will K Remix).mp3'","/Users/diora/Downloads/Drake - Way 2 Sexy ft. Future, Young Thug (Dzeko  Will K Remix).mp3",file_not_found,
16127,Kid Cudi & Steve Aoki x MOTi - Pursuit of Happiness (Rivas 2020 Bootleg),2023 Events%%ECS AP,'Users/diora/Downloads/Kid Cudi & Steve Aoki x MOTi - Pursuit of Happiness (Rivas 2020 Bootleg).mp3',/Users/diora/Downloads/Kid Cudi & Steve Aoki x MOTi - Pursuit of Happiness (Rivas 2020 Bootleg).mp3,file_not_found,
16128,bad-bunny-amp-jhay-cortez-vs-chuwe-amp-grizzy-dakiti-case-amp-rivas-baile-funk-edit-dirty-scloudtomp3downloader.com,2023 Events%%ECS AP,'Users/diora/Downloads/bad-bunny-amp-jhay-cortez-vs-chuwe-amp-grizzy-dakiti-case-amp-rivas-baile-funk-edit-dirty-scloudtomp3downloader.com.mp3',/Users/diora/Downloads/bad-bunny-amp-jhay-cortez-vs-chuwe-amp-grizzy-dakiti-case-amp-rivas-baile-funk-edit-dirty-scloudtomp3downloader.com.mp3,file_not_found,
16129,Chris Brown vs Danny Avila - Yeah 3x (Rivas My Blood Edit) CK Exclusive,2023 Events%%ECS AP,'Users/diora/Downloads/Chris Brown vs Danny Avila - Yeah 3x (Rivas My Blood Edit) CK Exclusive.mp3',/Users/diora/Downloads/Chris Brown vs Danny Avila - Yeah 3x (Rivas My Blood Edit) CK Exclusive.mp3,file_not_found,
16130,Massive Morni [Club Mix],2023 Events%%ECS AP,'Users/diora/Downloads/Massive Morni [Club Mix].mp3',/Users/diora/Downloads/Massive Morni [Club Mix].mp3,file_not_found,
16139,El Alfa x CJ x El Cherry Scom - La Mamá de la Mamá (GORDO x REDTAPE Remix),2023 Events%%ECS AP,'Users/diora/Downloads/El Alfa x CJ x El Cherry Scom - La Mamá de la Mamá (GORDO x REDTAPE Remix).mp3',/Users/diora/Downloads/El Alfa x CJ x El Cherry Scom - La Mamá de la Mamá (GORDO x REDTAPE Remix).mp3,file_not_found,
16143,Nicki Minaj x Daft Punk x Wuki x Raven & Kreyn - Starships (Rivas One More Time Bootleg),2023 Events%%ECS AP,'Users/diora/Downloads/Nicki Minaj x Daft Punk x Wuki x Raven & Kreyn - Starships (Rivas One More Time Bootleg).mp3',/Users/diora/Downloads/Nicki Minaj x Daft Punk x Wuki x Raven & Kreyn - Starships (Rivas One More Time Bootleg).mp3,file_not_found,
16145,Ravi B. - Mixology 2 - The Premier E.P. - 02 London Thumakda,2023 Events%%ECS AP,'Users/diora/Downloads/Ravi B. - Mixology 2 - The Premier E.P. - 02 London Thumakda.mp3',/Users/diora/Downloads/Ravi B. - Mixology 2 - The Premier E.P. - 02 London Thumakda.mp3,file_not_found,
16146,Jeene Ke Hain Chaar Din (Remix) - DJ Knix,2023 Events%%ECS AP,'Users/diora/Downloads/Jeene Ke Hain Chaar Din (Remix) - DJ Knix.mp3',/Users/diora/Downloads/Jeene Ke Hain Chaar Din (Remix) - DJ Knix.mp3,file_not_found,
16147,Drake & 21 Savage - Circo Loco - Tall Boys Quickie Edit (Intro - Dirty),2023 Events%%ECS AP,'Users/diora/Downloads/Drake & 21 Savage - Circo Loco - Tall Boys Quickie Edit (Intro - Dirty).mp3',/Users/diora/Downloads/Drake & 21 Savage - Circo Loco - Tall Boys Quickie Edit (Intro - Dirty).mp3,file_not_found,
16151,Dil Tote Tote Ho Gaya (Bichhoo),Indian%%DanceFloor%%90s Bollywood,'Users/diora/Downloads/Dil Tote Tote Ho Gaya (Bichhoo).mp3',/Users/diora/Downloads/Dil Tote Tote Ho Gaya (Bichhoo).mp3,file_not_found,
